Donor,Replicate,Condition,Group,Tissue,Target cell,Layer,Distance to annotation with Epithelium µm,Distance to annotation with Baseline µm
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,163.2053,5.3252
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,67.239,39.701
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,213.0586,197.6831
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,273.5105,259.2904
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,5.4685,12.0515
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,197.2824,185.9244
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,272.9917,261.3987
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,118.6848,47.5418
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,142.9947,3.7506
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,163.2053,5.3252
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,67.239,39.701
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,213.0586,197.6831
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,273.5105,259.2904
1918,1,Circumcised,Non infected,Glans,CD4,Connective,113.4133,33.4077
1918,1,Circumcised,Non infected,Glans,CD4,Connective,104.754,16.6245
1918,1,Circumcised,Non infected,Glans,CD4,Connective,129.0579,12.2606
1918,1,Circumcised,Non infected,Glans,CD4,Connective,234.9048,87.725
1918,1,Circumcised,Non infected,Glans,CD4,Connective,133.2159,49.0695
1918,1,Circumcised,Non infected,Glans,CD4,Connective,250.0351,112.2695
1918,1,Circumcised,Non infected,Glans,CD4,Connective,212.6176,66.0522
1918,1,Circumcised,Non infected,Glans,CD4,Connective,299.7654,154.5031
1918,1,Circumcised,Non infected,Glans,CD4,Connective,126.3922,23.5822
1918,1,Circumcised,Non infected,Glans,CD4,Connective,129.9511,25.197
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,5.4685,12.0515
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,197.2824,185.9244
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,272.9917,261.3987
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,160.9776,26.1978
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,239.7044,134.9605
1918,1,Circumcised,Non infected,Glans,CD4+CCR10,Connective,128.1743,23.5226
1918,1,Circumcised,Non infected,Glans,CD4,Connective,129.6223,35.688
1918,1,Circumcised,Non infected,Glans,CD4,Connective,232.0944,153.345
1918,1,Circumcised,Non infected,Glans,CD4,Connective,191.4628,92.0535
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,158.1279,15.0873
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,159.1735,18.8155
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,148.1357,9.093
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,192.0394,51.0619
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,198.2,54.3352
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,216.5653,70.7153
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,217.3696,65.2974
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,194.4339,68.8754
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,101.3795,12.4946
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,94.7595,10.0574
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,158.8776,36.5422
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,217.8885,205.4125
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,138.4194,14.7548
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,144.869,11.7613
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,173.5919,27.6957
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,127.2489,6.0975
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,57.6218,5.7861
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,118.5911,14.1911
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,135.6352,30.8298
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,142.4517,58.5597
1918,1,Circumcised,Non infected,Glans,CD4+CCR10,Connective,136.2926,15.7195
1918,1,Circumcised,Non infected,Glans,CD4+CCR10,Connective,126.9674,7.4358
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,58.1406,5.8844
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,116.4942,8.4449
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,139.8471,23.9046
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,133.5845,13.8295
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,140.7945,14.4229
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,164.4599,8.4368
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,176.1402,20.4136
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,154.6757,9.5946
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,113.8209,20.3794
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,104.0556,7.5803
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,145.3219,9.9696
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,90.4113,25.1648
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,154.6553,65.4184
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Connective,162.5241,66.3292
1918,1,Circumcised,Non infected,Glans,CD4,Connective,127.943,18.1976
1918,1,Circumcised,Non infected,Glans,CD4,Connective,182.5042,56.978
1918,1,Circumcised,Non infected,Glans,CD4,Connective,249.3878,93.3827
1918,1,Circumcised,Non infected,Glans,CD4,Connective,152.7404,18.0032
1918,1,Circumcised,Non infected,Glans,CD4,Connective,21.4983,18.7236
1918,1,Circumcised,Non infected,Glans,CD4,Connective,192.2559,182.2599
1918,1,Circumcised,Non infected,Glans,CD4,Connective,288.7339,177.5546
1918,1,Circumcised,Non infected,Glans,CD4,Connective,281.3847,191.2979
1918,1,Circumcised,Non infected,Glans,CD4,Connective,306.0089,183.6632
1918,1,Circumcised,Non infected,Glans,CD4+CCR10,Connective,142.8294,18.1424
1918,1,Circumcised,Non infected,Glans,CD4,Epithelium,40.6713,50.1096
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,9.4703,21.1461
1918,1,Circumcised,Non infected,Glans,CD4,Epithelium,40.6713,50.1096
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,9.4703,21.1461
1918,1,Circumcised,Non infected,Glans,CD4,Epithelium,84.5378,10.8278
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,84.5573,8.7309
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,77.0547,7.697
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,37.7303,42.3484
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,58.0436,11.2922
1918,1,Circumcised,Non infected,Glans,CD4+CD3,Epithelium,63.9478,17.4007
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,27.5756,8.2709
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,108.833,4.1397
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,72.0436,6.9497
1918,1,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,36.9906,40.757
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,40.3498,23.8514
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,58.7009,12.7371
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,79.6384,4.758
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,76.4104,7.1936
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,76.3684,4.6703
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,44.7566,33.8835
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,46.1692,30.81
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,61.509,15.4668
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,62.562,16.8615
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,76.632,5.0912
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,29.3048,49.6071
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,149.8156,4.8475
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,92.2757,5.939
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,80.1581,5.4524
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,135.0201,12.0056
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,130.6253,4.974
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,96.7447,5.236
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,79.5835,28.0193
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,89.4657,21.564
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,97.3422,18.5162
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,126.3041,5.6501
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,99.572,14.2441
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,86.8597,5.8213
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,94.1191,6.6028
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,99.0984,4.7863
1918,1,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,44.3772,12.6702
1918,1,Circumcised,Non infected,Glans,CD4,Epithelium,28.2683,15.1854
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,162.8128,6.2811
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,139.683,6.3151
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,117.2236,12.4976
1918,2,Circumcised,Non infected,Glans,CD4,Epithelium,60.8348,21.8704
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,133.4215,21.7591
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,137.3432,17.3857
1918,2,Circumcised,Non infected,Glans,CD4,Epithelium,21.3843,22.2322
1918,2,Circumcised,Non infected,Glans,CD4,Epithelium,14.7395,27.5707
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,25.6277,16.6653
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Epithelium,155.8742,3.7005
1918,2,Circumcised,Non infected,Glans,CD3,Connective,110.2002,37.8957
1918,2,Circumcised,Non infected,Glans,CD3,Connective,99.5868,5.0117
1918,2,Circumcised,Non infected,Glans,CD4,Connective,123.0442,34.4041
1918,2,Circumcised,Non infected,Glans,CD4,Connective,147.0229,64.164
1918,2,Circumcised,Non infected,Glans,CD4,Connective,150.1244,22.1645
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,163.3613,8.068
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,150.5359,12.946
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,122.8717,49.6784
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,126.4877,55.7948
1918,2,Circumcised,Non infected,Glans,CD4+CD3,Connective,139.5826,17.4314
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,208.9832,49.7035
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,172.556,102.4886
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,110.9228,32.6142
1918,2,Circumcised,Non infected,Glans,CD4,Connective,226.0662,88.9093
1918,2,Circumcised,Non infected,Glans,CD4,Connective,119.4636,6.5994
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,120.7439,41.6166
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,114.9294,40.8408
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,120.8181,45.3717
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,145.1343,68.7037
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,148.5098,65.0045
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,139.0481,64.4921
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,122.8481,51.3557
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,137.9863,67.1517
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,139.6136,76.7801
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,149.8078,83.2283
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,146.0072,77.8178
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,142.3265,73.4311
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,133.2236,60.6923
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,167.1123,48.7289
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,182.5591,8.0174
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,87.136,8.192
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,131.8574,59.6197
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,106.1672,20.5406
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,112.0362,29.1502
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,111.6361,6.5077
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,135.6236,14.8885
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,144.3897,48.9224
1918,2,Circumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,194.3815,6.1893
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,96.5173,18.0363
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,106.576,29.4694
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,112.1261,40.716
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,113.7915,51.8335
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,125.373,60.515
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,143.8233,78.7255
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,137.9069,44.4377
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,118.5192,16.7286
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,102.9273,3.4588
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,127.772,7.6888
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,178.0685,73.9241
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,193.2658,64.0399
1918,2,Circumcised,Non infected,Glans,CD3+CCR10,Connective,136.3251,49.7783
1918,1,Circumcised,4h,Shaft,CD3+CCR10,Connective,72.1998,15.9779
1918,1,Circumcised,4h,Shaft,CD4+CD3+CCR10,Connective,91.9596,14.7223
1918,1,Circumcised,4h,Shaft,CD3+CCR10,Epithelium,54.5877,59.6409
1918,1,Circumcised,4h,Shaft,CD3+CCR10,Epithelium,88.9333,12.0832
1918,1,Circumcised,4h,Shaft,CD3+CCR10,Epithelium,103.7914,53.4708
1918,2,Circumcised,4h,Shaft,CD4,Connective,48.2421,7.494
1918,2,Circumcised,4h,Shaft,CD4,Connective,72.4862,29.428
1918,2,Circumcised,4h,Shaft,CD4,Connective,86.1698,36.5845
1918,2,Circumcised,4h,Shaft,CD4,Connective,214.7705,90.249
1918,2,Circumcised,4h,Shaft,CD3+CCR10,Epithelium,41.8253,58.7173
1918,2,Circumcised,4h,Shaft,CD3+CCR10,Epithelium,133.6239,39.7869
1918,3,Circumcised,4h,Shaft,CD4,Connective,61.953,18.0526
1918,3,Circumcised,4h,Shaft,CD4,Connective,83.9669,43.3912
1918,3,Circumcised,4h,Shaft,CD4,Connective,217.6785,84.0497
1918,3,Circumcised,4h,Shaft,CD3+CCR10,Epithelium,50.185,7.6649
1918,3,Circumcised,4h,Shaft,CD3+CCR10,Epithelium,94.1263,7.8117
1918,1,Circumcised,Non infected,Shaft,CD4+CCR10,Connective,111.6834,11.5046
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,36.6741,4.6731
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,36.2564,8.0774
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,83.5483,52.7027
1918,1,Circumcised,Non infected,Shaft,CD4,Connective,83.7586,12.0436
1918,1,Circumcised,Non infected,Shaft,CD4,Connective,218.2693,102.4448
1918,1,Circumcised,Non infected,Shaft,CD4,Connective,164.4399,47.7701
1918,1,Circumcised,Non infected,Shaft,CD4,Connective,146.874,22.724
1918,1,Circumcised,Non infected,Shaft,CD4,Connective,193.4183,76.5176
1918,1,Circumcised,Non infected,Shaft,CD4,Connective,156.7655,8.9569
1918,1,Circumcised,Non infected,Shaft,CD4,Connective,105.6534,30.2535
1918,1,Circumcised,Non infected,Shaft,CD4,Connective,164.2849,25.2577
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,79.6852,17.2354
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,81.6301,14.35
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,87.1406,21.7336
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,107.3792,10.4529
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,82.6117,5.199
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,103.465,11.3446
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,56.8165,18.6927
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,91.2506,33.598
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,71.3282,14.1761
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,75.456,21.2785
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,89.4203,27.4715
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,69.6096,25.7694
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,118.7552,65.0798
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,106.7248,4.9853
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,130.939,6.6736
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,87.2404,30.9852
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,160.3516,26.9757
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,82.5527,48.5881
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,15.2524,4.8664
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,11.5109,24.8537
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,15.2709,20.2444
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,25.8136,4.2327
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,31.717,4.4809
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,24.5958,8.8605
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,71.0004,41.3708
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,132.5345,4.2273
1918,1,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,12.2555,19.7462
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,112.227,5.4843
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,33.9117,4.2437
1918,1,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,76.8935,35.9411
1918,2,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,119.0949,18.9694
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,138.4991,32.5585
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,145.4281,47.0657
1918,2,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,135.776,38.9289
1918,2,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,110.4247,15.5796
1918,2,Circumcised,Non infected,Shaft,CD3+CCR10,Connective,139.733,18.0514
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,129.7186,128.1633
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,116.9822,113.0043
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,22.0322,10.0978
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,95.663,20.7314
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,116.8201,8.8187
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,120.8184,24.3744
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,210.9457,207.8161
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,183.3461,180.1191
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,167.9915,54.7744
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,162.2932,35.6561
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,169.9541,80.8927
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,172.8691,81.527
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,149.5926,51.526
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,139.5106,42.3244
1918,2,Circumcised,Non infected,Shaft,CD4,Connective,113.7118,18.9799
1918,2,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,22.8592,38.8931
1918,2,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,123.7742,4.2802
1918,2,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,120.791,4.2164
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,16.9828,26.7531
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,11.2039,24.6463
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,14.3521,16.9277
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,12.1903,20.9045
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,13.2979,24.572
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,30.0353,12.088
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,5.7583,9.2882
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,42.6796,31.2737
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,92.0227,17.6795
1918,2,Circumcised,Non infected,Shaft,CCR10,Epithelium,74.983,94.6916
1918,2,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,52.6326,15.9366
1918,2,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,128.9382,5.7679
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,21.0855,12.1858
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,28.6508,19.2225
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,64.3624,5.2553
1918,2,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,38.0632,5.9152
1918,2,Circumcised,Non infected,Shaft,CD4,Epithelium,7.6318,47.662
1918,2,Circumcised,Non infected,Shaft,CD4,Epithelium,17.3945,23.3229
1918,2,Circumcised,Non infected,Shaft,CD4,Epithelium,11.9949,28.8117
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,120.9626,72.0705
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,66.7462,19.2774
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,48.9153,11.1365
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,69.6057,31.7169
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,73.9787,10.5922
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,200.0735,104.0184
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,146.4668,27.2727
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,126.4693,28.296
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,99.3154,35.4238
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,80.6867,7.0823
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,148.0587,4.9108
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,136.4785,16.7757
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,114.0315,5.4124
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,81.8933,5.8236
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,64.7391,17.5794
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,72.4529,25.1919
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,69.4869,21.6852
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,89.4684,22.7698
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,109.6312,30.9114
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,113.9202,44.2941
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,112.3949,47.6316
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,105.2875,51.1542
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,95.2108,47.0861
1919,1,Circumcised,4h,Glans,CD3+CCR10,Connective,89.0764,41.0596
